location,type,variable,project,experiment,frequency
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-CAM/rcp45/spi6_CORDEX-CAM_rcp45_mon_200601-210012.nc,opendap,spi6,CORDEX-CAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-CAM/rcp45/sfcwind_CORDEX-CAM_rcp45_mon_200601-210012.nc,opendap,sfcwind,CORDEX-CAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-CAM/rcp45/rx1day_CORDEX-CAM_rcp45_mon_200601-210012.nc,opendap,rx1day,CORDEX-CAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-CAM/rcp45/tx35_CORDEX-CAM_rcp45_mon_200601-210012.nc,opendap,tx35,CORDEX-CAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-CAM/rcp45/tnn_CORDEX-CAM_rcp45_mon_200601-210012.nc,opendap,tnn,CORDEX-CAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-CAM/rcp45/cd_CORDEX-CAM_rcp45_yr_2006-2100.nc,opendap,cd,CORDEX-CAM,rcp45,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-CAM/rcp45/tx40_CORDEX-CAM_rcp45_mon_200601-210012.nc,opendap,tx40,CORDEX-CAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-CAM/rcp45/pr_CORDEX-CAM_rcp45_mon_200601-210012.nc,opendap,pr,CORDEX-CAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-CAM/rcp45/txx_CORDEX-CAM_rcp45_mon_200601-210012.nc,opendap,txx,CORDEX-CAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-CAM/rcp45/tn_CORDEX-CAM_rcp45_mon_200601-210012.nc,opendap,tn,CORDEX-CAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-CAM/rcp45/t_CORDEX-CAM_rcp45_mon_200601-210012.nc,opendap,t,CORDEX-CAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-CAM/rcp45/tx_CORDEX-CAM_rcp45_mon_200601-210012.nc,opendap,tx,CORDEX-CAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-CAM/rcp45/cdd_CORDEX-CAM_rcp45_yr_2006-2100.nc,opendap,cdd,CORDEX-CAM,rcp45,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/historical/rx5day_CORDEX-SAM_historical_mon_197001-200512.nc,opendap,rx5day,CORDEX-SAM,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/historical/t_CORDEX-SAM_historical_mon_197001-200512.nc,opendap,t,CORDEX-SAM,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/historical/tx40_CORDEX-SAM_historical_mon_197001-200512.nc,opendap,tx40,CORDEX-SAM,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/historical/rx1day_CORDEX-SAM_historical_mon_197001-200512.nc,opendap,rx1day,CORDEX-SAM,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/historical/sfcwind_CORDEX-SAM_historical_mon_197001-200512.nc,opendap,sfcwind,CORDEX-SAM,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/historical/tx35_CORDEX-SAM_historical_mon_197001-200512.nc,opendap,tx35,CORDEX-SAM,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/historical/tx40ba_CORDEX-SAM_historical_mon_197001-200512.nc,opendap,tx40ba,CORDEX-SAM,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/historical/tnn_CORDEX-SAM_historical_mon_197001-200512.nc,opendap,tnn,CORDEX-SAM,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/historical/tn_CORDEX-SAM_historical_mon_197001-200512.nc,opendap,tn,CORDEX-SAM,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/historical/cd_CORDEX-SAM_historical_yr_1970-2005.nc,opendap,cd,CORDEX-SAM,historical,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/historical/hd_CORDEX-SAM_historical_yr_1970-2005.nc,opendap,hd,CORDEX-SAM,historical,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/historical/fd_CORDEX-SAM_historical_mon_197001-200512.nc,opendap,fd,CORDEX-SAM,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/historical/spi6_CORDEX-SAM_historical_mon_197001-200512.nc,opendap,spi6,CORDEX-SAM,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/historical/cdd_CORDEX-SAM_historical_yr_1970-2005.nc,opendap,cdd,CORDEX-SAM,historical,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/historical/tx_CORDEX-SAM_historical_mon_197001-200512.nc,opendap,tx,CORDEX-SAM,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/historical/txx_CORDEX-SAM_historical_mon_197001-200512.nc,opendap,txx,CORDEX-SAM,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/historical/tx35ba_CORDEX-SAM_historical_mon_197001-200512.nc,opendap,tx35ba,CORDEX-SAM,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/historical/pr_CORDEX-SAM_historical_mon_197001-200512.nc,opendap,pr,CORDEX-SAM,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp85/tx35_CORDEX-SAM_rcp85_mon_200601-210012.nc,opendap,tx35,CORDEX-SAM,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp85/tx40ba_CORDEX-SAM_rcp85_mon_200601-210012.nc,opendap,tx40ba,CORDEX-SAM,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp85/hd_CORDEX-SAM_rcp85_yr_2006-2100.nc,opendap,hd,CORDEX-SAM,rcp85,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp85/tn_CORDEX-SAM_rcp85_mon_200601-210012.nc,opendap,tn,CORDEX-SAM,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp85/sfcwind_CORDEX-SAM_rcp85_mon_200601-210012.nc,opendap,sfcwind,CORDEX-SAM,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp85/rx1day_CORDEX-SAM_rcp85_mon_200601-210012.nc,opendap,rx1day,CORDEX-SAM,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp85/tx40_CORDEX-SAM_rcp85_mon_200601-210012.nc,opendap,tx40,CORDEX-SAM,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp85/spi6_CORDEX-SAM_rcp85_mon_200601-210012.nc,opendap,spi6,CORDEX-SAM,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp85/t_CORDEX-SAM_rcp85_mon_200601-210012.nc,opendap,t,CORDEX-SAM,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp85/tx35ba_CORDEX-SAM_rcp85_mon_200601-210012.nc,opendap,tx35ba,CORDEX-SAM,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp85/tx_CORDEX-SAM_rcp85_mon_200601-210012.nc,opendap,tx,CORDEX-SAM,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp85/fd_CORDEX-SAM_rcp85_mon_200601-210012.nc,opendap,fd,CORDEX-SAM,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp85/cd_CORDEX-SAM_rcp85_yr_2006-2100.nc,opendap,cd,CORDEX-SAM,rcp85,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp85/tnn_CORDEX-SAM_rcp85_mon_200601-210012.nc,opendap,tnn,CORDEX-SAM,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp85/pr_CORDEX-SAM_rcp85_mon_200601-210012.nc,opendap,pr,CORDEX-SAM,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp85/rx5day_CORDEX-SAM_rcp85_mon_200601-210012.nc,opendap,rx5day,CORDEX-SAM,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp85/txx_CORDEX-SAM_rcp85_mon_200601-210012.nc,opendap,txx,CORDEX-SAM,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp85/cdd_CORDEX-SAM_rcp85_yr_2006-2100.nc,opendap,cdd,CORDEX-SAM,rcp85,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp26/tnn_CORDEX-SAM_rcp26_mon_200601-210012.nc,opendap,tnn,CORDEX-SAM,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp26/rx5day_CORDEX-SAM_rcp26_mon_200601-210012.nc,opendap,rx5day,CORDEX-SAM,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp26/txx_CORDEX-SAM_rcp26_mon_200601-210012.nc,opendap,txx,CORDEX-SAM,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp26/hd_CORDEX-SAM_rcp26_yr_2006-2100.nc,opendap,hd,CORDEX-SAM,rcp26,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp26/tx35ba_CORDEX-SAM_rcp26_mon_200601-210012.nc,opendap,tx35ba,CORDEX-SAM,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp26/pr_CORDEX-SAM_rcp26_mon_200601-210012.nc,opendap,pr,CORDEX-SAM,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp26/fd_CORDEX-SAM_rcp26_mon_200601-210012.nc,opendap,fd,CORDEX-SAM,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp26/sfcwind_CORDEX-SAM_rcp26_mon_200601-210012.nc,opendap,sfcwind,CORDEX-SAM,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp26/tx_CORDEX-SAM_rcp26_mon_200601-210012.nc,opendap,tx,CORDEX-SAM,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp26/rx1day_CORDEX-SAM_rcp26_mon_200601-210012.nc,opendap,rx1day,CORDEX-SAM,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp26/tx40ba_CORDEX-SAM_rcp26_mon_200601-210012.nc,opendap,tx40ba,CORDEX-SAM,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp26/t_CORDEX-SAM_rcp26_mon_200601-210012.nc,opendap,t,CORDEX-SAM,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp26/tx40_CORDEX-SAM_rcp26_mon_200601-210012.nc,opendap,tx40,CORDEX-SAM,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp26/cd_CORDEX-SAM_rcp26_yr_2006-2100.nc,opendap,cd,CORDEX-SAM,rcp26,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp26/cdd_CORDEX-SAM_rcp26_yr_2006-2100.nc,opendap,cdd,CORDEX-SAM,rcp26,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp26/tx35_CORDEX-SAM_rcp26_mon_200601-210012.nc,opendap,tx35,CORDEX-SAM,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp26/spi6_CORDEX-SAM_rcp26_mon_200601-210012.nc,opendap,spi6,CORDEX-SAM,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp26/tn_CORDEX-SAM_rcp26_mon_200601-210012.nc,opendap,tn,CORDEX-SAM,rcp26,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp45/rx1day_CORDEX-SAM_rcp45_mon_200601-210012.nc,opendap,rx1day,CORDEX-SAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp45/cdd_CORDEX-SAM_rcp45_yr_2006-2100.nc,opendap,cdd,CORDEX-SAM,rcp45,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp45/cd_CORDEX-SAM_rcp45_yr_2006-2100.nc,opendap,cd,CORDEX-SAM,rcp45,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp45/fd_CORDEX-SAM_rcp45_mon_200601-210012.nc,opendap,fd,CORDEX-SAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp45/spi6_CORDEX-SAM_rcp45_mon_200601-210012.nc,opendap,spi6,CORDEX-SAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp45/tx_CORDEX-SAM_rcp45_mon_200601-210012.nc,opendap,tx,CORDEX-SAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp45/rx5day_CORDEX-SAM_rcp45_mon_200601-210012.nc,opendap,rx5day,CORDEX-SAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp45/tn_CORDEX-SAM_rcp45_mon_200601-210012.nc,opendap,tn,CORDEX-SAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp45/tx35_CORDEX-SAM_rcp45_mon_200601-209812.nc,opendap,tx35,CORDEX-SAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp45/tnn_CORDEX-SAM_rcp45_mon_200601-210012.nc,opendap,tnn,CORDEX-SAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp45/hd_CORDEX-SAM_rcp45_yr_2006-2100.nc,opendap,hd,CORDEX-SAM,rcp45,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp45/pr_CORDEX-SAM_rcp45_mon_200601-210012.nc,opendap,pr,CORDEX-SAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp45/sfcwind_CORDEX-SAM_rcp45_mon_200601-210012.nc,opendap,sfcwind,CORDEX-SAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp45/tx40_CORDEX-SAM_rcp45_mon_200601-210012.nc,opendap,tx40,CORDEX-SAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp45/txx_CORDEX-SAM_rcp45_mon_200601-210012.nc,opendap,txx,CORDEX-SAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-SAM/rcp45/t_CORDEX-SAM_rcp45_mon_200601-210012.nc,opendap,t,CORDEX-SAM,rcp45,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/historical/spi6_CORDEX-EUR_historical_mon_197001-200512.nc,opendap,spi6,CORDEX-EUR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/historical/tx_CORDEX-EUR_historical_mon_197001-200512.nc,opendap,tx,CORDEX-EUR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/historical/tx35ba_CORDEX-EUR_historical_mon_197001-200512.nc,opendap,tx35ba,CORDEX-EUR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/historical/tx35_CORDEX-EUR_historical_mon_197001-200512.nc,opendap,tx35,CORDEX-EUR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/historical/txx_CORDEX-EUR_historical_mon_197001-200512.nc,opendap,txx,CORDEX-EUR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/historical/tx40ba_CORDEX-EUR_historical_mon_197001-200512.nc,opendap,tx40ba,CORDEX-EUR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/historical/rx1day_CORDEX-EUR_historical_mon_197001-200512.nc,opendap,rx1day,CORDEX-EUR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/historical/cd_CORDEX-EUR_historical_yr_1970-2005.nc,opendap,cd,CORDEX-EUR,historical,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/historical/pr_CORDEX-EUR_historical_mon_197001-200512.nc,opendap,pr,CORDEX-EUR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/historical/tx40_CORDEX-EUR_historical_mon_197001-200512.nc,opendap,tx40,CORDEX-EUR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/historical/t_CORDEX-EUR_historical_mon_197001-200512.nc,opendap,t,CORDEX-EUR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/historical/fd_CORDEX-EUR_historical_mon_197001-200512.nc,opendap,fd,CORDEX-EUR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/historical/tnn_CORDEX-EUR_historical_mon_197001-200512.nc,opendap,tnn,CORDEX-EUR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/historical/cdd_CORDEX-EUR_historical_yr_1970-2005.nc,opendap,cdd,CORDEX-EUR,historical,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/historical/sfcwind_CORDEX-EUR_historical_mon_197001-200512.nc,opendap,sfcwind,CORDEX-EUR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/historical/rx5day_CORDEX-EUR_historical_mon_197001-200512.nc,opendap,rx5day,CORDEX-EUR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/historical/hd_CORDEX-EUR_historical_yr_1970-2005.nc,opendap,hd,CORDEX-EUR,historical,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/historical/tn_CORDEX-EUR_historical_mon_197001-200512.nc,opendap,tn,CORDEX-EUR,historical,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/rcp85/tnn_CORDEX-EUR_rcp85_mon_200601-210012.nc,opendap,tnn,CORDEX-EUR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/rcp85/tx35_CORDEX-EUR_rcp85_mon_200601-210012.nc,opendap,tx35,CORDEX-EUR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/rcp85/tx40_CORDEX-EUR_rcp85_mon_200601-210012.nc,opendap,tx40,CORDEX-EUR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/rcp85/txx_CORDEX-EUR_rcp85_mon_200601-210012.nc,opendap,txx,CORDEX-EUR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/rcp85/tx_CORDEX-EUR_rcp85_mon_200601-210012.nc,opendap,tx,CORDEX-EUR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/rcp85/cd_CORDEX-EUR_rcp85_yr_2006-2100.nc,opendap,cd,CORDEX-EUR,rcp85,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/rcp85/fd_CORDEX-EUR_rcp85_mon_200601-210012.nc,opendap,fd,CORDEX-EUR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/rcp85/hd_CORDEX-EUR_rcp85_yr_2006-2100.nc,opendap,hd,CORDEX-EUR,rcp85,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/rcp85/pr_CORDEX-EUR_rcp85_mon_200601-210012.nc,opendap,pr,CORDEX-EUR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/rcp85/cdd_CORDEX-EUR_rcp85_yr_2006-2100.nc,opendap,cdd,CORDEX-EUR,rcp85,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/rcp85/rx5day_CORDEX-EUR_rcp85_mon_200601-210012.nc,opendap,rx5day,CORDEX-EUR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/rcp85/t_CORDEX-EUR_rcp85_mon_200601-210012.nc,opendap,t,CORDEX-EUR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/rcp85/tx35ba_CORDEX-EUR_rcp85_mon_200601-210012.nc,opendap,tx35ba,CORDEX-EUR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/rcp85/sfcwind_CORDEX-EUR_rcp85_mon_200601-210012.nc,opendap,sfcwind,CORDEX-EUR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/rcp85/rx1day_CORDEX-EUR_rcp85_mon_200601-210012.nc,opendap,rx1day,CORDEX-EUR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/rcp85/tx40ba_CORDEX-EUR_rcp85_mon_200601-210012.nc,opendap,tx40ba,CORDEX-EUR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/rcp85/tn_CORDEX-EUR_rcp85_mon_200601-210012.nc,opendap,tn,CORDEX-EUR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/rcp85/spi6_CORDEX-EUR_rcp85_mon_200601-210012.nc,opendap,spi6,CORDEX-EUR,rcp85,mon
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/rcp26/hd_CORDEX-EUR_rcp26_yr_2006-2100.nc,opendap,hd,CORDEX-EUR,rcp26,yr
https://hub.climate4r.ifca.es/thredds/dodsC/ipcc/ar6/atlas/ia-monthly/CORDEX-EUR/rcp26/fd_CORDEX-EUR_rcp26_mon_200601-210012.nc,opendap,fd,CORDEX-EUR,rcp26,mon
